Time,Voltage,Current
0.2624194285,488.4611812,0.02904191146
0.2637973451,488.4614565,0.02904578819
0.2656177299,488.46182,0.02905086427
0.2669756634,488.4620912,0.02905461736
0.2675537914,488.4622066,0.0290562067
0.2677619409,488.4622481,0.02905677776
0.2681288044,488.4623214,0.02905778318
0.2686782641,488.462431,0.02905928697
0.2692277239,488.4625407,0.0290607883
0.2705658275,488.4628077,0.02906443036
0.271903931,488.4630747,0.02906804896
0.2735739569,488.4634078,0.02907253452
0.2768735928,488.4640657,0.02908132112
0.2771268996,488.4641162,0.02908199147
0.2778942302,488.4642692,0.02908402092
0.2785939922,488.4644087,0.02908587024
0.2792937542,488.4645482,0.02908771784
0.2808734049,488.4648631,0.02909187633
0.2824530555,488.465178,0.02909601337
0.2845539182,488.4655968,0.0291014768
0.2861333555,488.4659115,0.02910555534
0.2868262575,488.4660495,0.02910733695
0.2870757303,488.4660992,0.02910797738
0.2874803287,488.4661798,0.02910901549
0.288063601,488.4662961,0.02911051143
0.2886468734,488.4664123,0.02911200654
0.2898972815,488.4666614,0.02911520457
0.2911476896,488.4669104,0.02911838917
0.2928803556,488.4672556,0.02912277505
0.295919379,488.4678607,0.02913039403
0.2964977509,488.4679758,0.02913183357
0.2966965948,488.4680154,0.02913232778
0.2970753703,488.4680908,0.02913326871
0.2976074137,488.4681967,0.02913458984
0.2981394571,488.4683027,0.0291359104
0.2995162285,488.4685767,0.02913932015
0.300893,488.4688508,0.02914271463
0.3025518214,488.4691809,0.02914677901
0.3052518934,488.4697181,0.02915333568
0.3057525617,488.4698177,0.02915454357
0.3060124735,488.4698694,0.02915516978
0.3064475703,488.469956,0.02915621745
0.3069008908,488.4700462,0.02915730858
0.3073542114,488.4701363,0.02915839936
0.3083025512,488.470325,0.02916067806
0.3092508911,488.4705136,0.02916295018
0.3106864917,488.4707991,0.02916637327
0.3132950216,488.4713178,0.02917254236
0.3137658104,488.4714114,0.02917364888
0.3139810165,488.4714542,0.02917415406
0.3143463073,488.4715268,0.02917501112
0.3149007423,488.471637,0.02917631149
0.3154551774,488.4717473,0.02917761129
0.3167125907,488.4719972,0.02918055306
0.317970004,488.4722472,0.02918348284
0.3196475533,488.4725806,0.0291873683
0.3225029612,488.473148,0.02919392273
0.3227321351,488.4731936,0.02919444558
0.3229215564,488.4732312,0.02919487743
0.3232964861,488.4733057,0.02919573184
0.3237101854,488.4733879,0.02919667438
0.3241238847,488.4734701,0.02919761685
0.3253347238,488.4737106,0.02920037175
0.3265455628,488.4739512,0.02920311772
0.3277564018,488.4741917,0.02920585122
0.3298526383,488.474608,0.0292105525
0.3305052685,488.4747377,0.02921200832
0.3307869443,488.4747936,0.02921263556
0.3324066444,488.4751152,0.02921623658
0.3334756465,488.4753275,0.02921860762
0.3345446486,488.4755398,0.02922097367
0.3365533701,488.4759386,0.02922539793
0.3385620916,488.4763374,0.02922979045
0.3398644401,488.4765959,0.02923262084
0.340071631,488.476637,0.02923306985
0.340331103,488.4766885,0.02923363178
0.3407648195,488.4767746,0.02923457067
0.3412026647,488.4768615,0.02923551835
0.34164051,488.4769484,0.02923646598
0.3425572756,488.4771304,0.02923844812
0.3436680264,488.4773508,0.02924084314
0.3452045267,488.4776558,0.02924414058
0.3469114651,488.4779945,0.02924778222
0.3471517029,488.4780421,0.02924829296
0.3476716157,488.4781453,0.02924939761
0.3482951309,488.478269,0.02925072177
0.3489186462,488.4783927,0.02925204528
0.3505292328,488.4787123,0.02925545551
0.3521398194,488.4790318,0.02925884949
0.3541564702,488.4794319,0.02926307242
0.3544358288,488.4794873,0.02926365514
0.3548685964,488.4795731,0.02926455746
0.3554418613,488.4796869,0.02926575259
0.3560151262,488.4798006,0.02926694749
0.3571564152,488.480027,0.02926932259
0.3585396607,488.4803013,0.02927219066
0.3604381227,488.4806779,0.02927610465
0.3613529746,488.4808593,0.02927798156
0.361649968,488.4809182,0.02927858959
0.3618954447,488.4809669,0.02927909177
0.3623138281,488.4810498,0.02927994743
0.3627532871,488.481137,0.02928084622
0.3631927461,488.4812241,0.02928174514
0.3641213573,488.4814083,0.02928364323
0.3650499685,488.4815924,0.02928553741
0.3664605621,488.4818722,0.02928840363
0.3681563601,488.4822084,0.02929183131
0.3684077242,488.4822582,0.02929233776
